id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
data.thaihealth.or.th,Thai Health Promotion Foundation Open Data Portal,https://data.thaihealth.or.th,ckan,Open data portal,federal,TH,Thailand,Thai Health Promotion Foundation,Civil society,https://data.thaihealth.or.th/api/3,72,active
catalog.tmd.go.th,Thai meteorological department data catalogue,https://catalog.tmd.go.th,ckan,Open data portal,federal,TH,Thailand,Thai Meteorological Department,Central government,https://catalog.tmd.go.th/api/3,0,active
gdcatalog.energy.go.th,"The accounting system Office of the Permanent Secretary, Ministry of Energy",https://gdcatalog.energy.go.th,ckan,Open data portal,federal,TH,Thailand,Ministry of Energy (Thailand),Central government,https://gdcatalog.energy.go.th/api/3,219,active
dadosabertos.ibama.gov.br,The Brazilian Institute for the Environment and Renewable Natural Resources (Ibama) open data,https://dadosabertos.ibama.gov.br,ckan,Open data portal,federal,BR,Brazil,The Brazilian Institute for the Environment and Renewable Natural Resources (Ibama),Central government,https://dadosabertos.ibama.gov.br/api/3,70,active
catalogue.cioosatlantic.ca,The Canadian Integrated Ocean Observing System (CIOOS) data catalog,https://catalogue.cioosatlantic.ca,ckan,Open data portal,federal,CA,Canada,The Canadian Integrated Ocean Observing System (CIOOS),Academy,https://catalogue.cioosatlantic.ca/api/3,259,active
portal.opendata.dk,The Danish Data Portal,https://portal.opendata.dk,ckan,Open data portal,federal,DK,Denmark,Open Data DK,Civil society,,0,active
data.smgov.net,The Data Portal for the City of Santa Monica,https://data.smgov.net,ckan,Open data portal,local,US,United States,City of Santa Monica,Local government,https://data.smgov.net/api/3,0,active
dartportal.leeds.ac.uk,The Detection of Archaeological Residues using Remote-sensing Techniques (DART) data portal,http://dartportal.leeds.ac.uk,ckan,Open data portal,state,GB,United Kingdom,University of Leeds,Academy,http://dartportal.leeds.ac.uk/api/3,0,active
digitwin.geoecomar.ro,The Digital Twin of Romania's Coastal Zone,https://digitwin.geoecomar.ro/,ckan,Open data portal,federal,RO,Romania,National Institute for Research and Development of Marine Geology and Geoecology,Academy,,0,active
edge.durban,The Durban Edge,https://edge.durban,ckan,Open data portal,local,ZA,South Africa,EThekwini Municipality,Local government,,0,active
ckan.earlham.ac.uk,The Earlham Institute (EI) data,https://ckan.earlham.ac.uk,ckan,Open data portal,federal,GB,United Kingdom,The Earlham Institute (EI),Academy,https://ckan.earlham.ac.uk/api/3,1942,active
catalogue.eidf.ac.uk,The EIDF Data Catalogue,https://catalogue.eidf.ac.uk/,ckan,Open data portal,state,GB,United Kingdom,Edinburgh Parallel Computing Centre (EPCC),Academy,https://catalogue.eidf.ac.uk/api/3,11,active
data.waterpathogens.org,The Global Water Pathogens Project (GWPP) Open Data Portal,https://data.waterpathogens.org,ckan,Open data portal,federal,US,United States,The Global Water Pathogens Project (GWPP),Academy,https://data.waterpathogens.org/api/3,47,active
marcosouth.org,The GMES and Africa Marine and Coastal Operations (MarCOSouth) project,https://marcosouth.org,ckan,Open data portal,federal,ZA,South Africa,The Council for Scientific and Industrial Research (South Africa),Academy,https://marcosouth.org/api/3,0,active
data.corkcity.ie,The Home of Open Data in Cork,https://data.corkcity.ie,ckan,Open data portal,local,IE,Ireland,City of Cork,Local government,,0,active
catalog.data.gov,The Home of the U.S. Government Open Data,https://catalog.data.gov,ckan,Open data portal,federal,US,United States,GSA Technology Transformation Services,Central government,https://catalog.data.gov/api/3,0,active
data.tt,The Home of Trinidad and Tobago open data,https://data.tt,ckan,Open data portal,federal,TT,Trinidad and Tobago,The University of the West Indies,Academy,,0,active
kfar-saba.datacity.org.il,The Kfar Saba Municipality open data portal,https://kfar-saba.datacity.org.il,ckan,Open data portal,local,IL,Israel,Kfar Saba Municipality,Local government,https://kfar-saba.datacity.org.il/api/3,33,active
data.mmr.cz,The Ministry of Regional Development of the Czech Republic open data portal,http://data.mmr.cz,ckan,Open data portal,federal,CZ,Czech Republic,The Ministry of Regional Development of the Czech Republic,Central government,,0,active
catalog-intaros.nersc.no,The Nansen Center Open Data Portal,https://catalog-intaros.nersc.no,ckan,Open data portal,federal,NO,Norway,The Nansen Center,Academy,https://catalog-intaros.nersc.no/api/3,190,active
kozadatportal.hu,The National Public Data Portal of Hungary,https://kozadatportal.hu,ckan,Open data portal,federal,HU,Hungary,National data asset management agency,Central government,https://kozadatportal.hu/api/3,2283,active
datacatalog.nbtc.go.th,The Office of the NBTC Data Catalog,https://datacatalog.nbtc.go.th,ckan,Open data portal,federal,TH,Thailand,The Office of the NBTC,Central government,https://datacatalog.nbtc.go.th/api/3,0,active
opendata.porto.digital,The Open Data Portal of the city of Porto,https://opendata.porto.digital,ckan,Open data portal,local,PT,Portugal,Porto City Council,Local government,https://opendata.porto.digital/api/3,110,active
datosabiertos.ingenieria.usac.edu.gt,The Open Data Portal of the Faculty of Engineering of the University of San Carlos de Guatemala,https://datosabiertos.ingenieria.usac.edu.gt,ckan,Open data portal,federal,GT,Guatemala,University of San Carlos de Guatemala,Academy,https://datosabiertos.ingenieria.usac.edu.gt/api/3,0,active
opendata.hasadna.org.il,The Public Knowledge Workshop Data Portal,https://opendata.hasadna.org.il,ckan,Open data portal,federal,IL,Israel,The Workshop for Public Knowledge,Civil society,https://opendata.hasadna.org.il/api/3,14,active
rciims.mona.uwi.edu,The Regional Coastal Integrated Information Management System (RCIIMS),https://rciims.mona.uwi.edu,ckan,Open data portal,federal,JM,Jamaica,The University of the West Indies,Academy,https://rciims.mona.uwi.edu/api/3,0,active
dados.mda.gov.br,The Special Secretariat for Family Agriculture and Agrarian Development data portal,https://dados.mda.gov.br,ckan,Open data portal,federal,BR,Brazil,The Special Secretariat for Family Agriculture and Agrarian Development (Brazil),Central government,http://dados.mda.gov.br/api/3,0,active
opendata.tisi.go.th,The Thai Industrial Standards Institute data catalog,https://opendata.tisi.go.th,ckan,Open data portal,federal,TH,Thailand,The Thai Industrial Standards Institute (Thailand),Central government,https://opendata.tisi.go.th/api/3,10,active
data.tn.gov,TN Open Data Portal,https://data.tn.gov,ckan,Open data portal,state,US,United States,Not specified in provided sources,Regional government,https://data.tn.gov/api/3,0,active
opendata.city.tokushima.tokushima.jp,Tokushima City Open Data Portal,https://opendata.city.tokushima.tokushima.jp,ckan,Open data portal,local,JP,Japan,City of Tokushima,Local government,https://opendata.city.tokushima.tokushima.jp/api/3/action/package_list,0,active
catalog.data.metro.tokyo.lg.jp,Tokyo Open Data,https://catalog.data.metro.tokyo.lg.jp,ckan,Open data portal,state,JP,Japan,Tokyo Metropolitan Government,Regional government,https://catalog.data.metro.tokyo.lg.jp/api/3,9901,active
ckan-tokyochallenge.odpt.org,Tokyo Open Data Challenge for Public Transportation,https://ckan-tokyochallenge.odpt.org,ckan,Open data portal,state,JP,Japan,"Ministry of Land, Infrastructure, Transport and Tourism (implied, as project sponsor); Tokyo Metropolitan Government (implied, as host region); however, precise owner not directly specified in given URL",Regional government,https://ckan-tokyochallenge.odpt.org/api/3/action/package_list,0,active
portal.data.metro.tokyo.lg.jp,Tokyo Open Data CKAN portal,https://portal.data.metro.tokyo.lg.jp,ckan,Open data portal,state,JP,Japan,Tokyo Metropolitan Government,Regional government,https://catalog.data.metro.tokyo.lg.jp/api/3,9901,active
data.toll.no,Tolletatens åpne data,https://data.toll.no,ckan,Open data portal,federal,NO,Norway,Norwegian Customs,Central government,https://data.toll.no/api/3,26,active
data.trca.ca,Toronto and Region Conservation Authority (TRCA) open data,https://data.trca.ca,ckan,Open data portal,local,CA,Canada,Toronto and Region Conservation Authority (TRCA),Local government,https://data.trca.ca/api/3,16,active
opendata.tgo.or.th,Tourism Authority of Thailand (TAT) Open Data Portal,http://opendata.tgo.or.th,ckan,Open data portal,federal,TH,Thailand,Tourism Authority of Thailand (TAT),Central government,http://opendata.tgo.or.th/api/3,15,active
catalog.travellink.go.th,Tourism Data Catalog (Thailand),https://catalog.travellink.go.th,ckan,Open data portal,federal,TH,Thailand,Travel Link,Central government,https://catalog.travellink.go.th/api/3,0,active
opdt.city.toyama.lg.jp,Toyama City Open Data Portal,https://opdt.city.toyama.lg.jp,ckan,Open data portal,local,JP,Japan,Toyama City,Local government,https://opdt.city.toyama.lg.jp/api/3,131,active
mc.consejomagistratura.gob.ar,Transparencia y Participación Ciudadana - Consejo de la Magistratura,http://mc.consejomagistratura.gob.ar,ckan,Open data portal,federal,AR,Argentina,"Consejo de la Magistratura, Poder Judicial de la Nación",Central government,,0,active
transparenz.karlsruhe.de,Transparenzportal der Stadt Karlsruhe,https://transparenz.karlsruhe.de,ckan,Open data portal,local,DE,Germany,Stadt Karlsruhe,Local government,https://transparenz.karlsruhe.de/api/3,148,active
suche.transparenz.hamburg.de,Transparenzportal Hamburg,https://suche.transparenz.hamburg.de,ckan,Open data portal,local,DE,Germany,Hamburgischen Transparenzgesetz (HmbTG),Local government,https://suche.transparenz.hamburg.de/api/3,235945,active
opendata.transport.nsw.gov.au,Transport for NSW Open Data Hub,https://opendata.transport.nsw.gov.au,ckan,Open data portal,state,AU,Australia,Transport for NSW,Regional government,https://opendata.transport.nsw.gov.au/api/3,230,active
datagov.mot.go.th,Transportation accounting system. MOT Data Catalog,https://datagov.mot.go.th,ckan,Open data portal,federal,TH,Thailand,Ministry of Transport Thailand,Central government,https://datagov.mot.go.th/api/3,0,active
dati.trentino.it,Trentino Open Data Portal,https://dati.trentino.it,ckan,Open data portal,local,IT,Italy,City of Trentino,Local government,https://dati.trentino.it/api/3,1330,active
catalog.sso.go.th,Tthe Social Security Office Accounting System (Thailand),https://catalog.sso.go.th,ckan,Open data portal,federal,TH,Thailand,Social Security Office (Thailand),Central government,https://catalog.sso.go.th/api/3,67,active
hub.tumidata.org,TUMI Data Hub,https://hub.tumidata.org,ckan,Open data portal,federal,World,World,TUMI (Transformative Urban Mobility Initiative),International,https://hub.tumidata.org/api/3,1020,active
data.transport.tn,Tunisian Open Data Transport,https://data.transport.tn,ckan,Open data portal,federal,TN,Tunis,République Tunisienne Ministère du Transport,Central government,http://data.transport.tn/api/3,0,active
dataportal.gov.tc,Turks and Caicos Data Portal,https://dataportal.gov.tc,ckan,Open data portal,federal,TC,Turks and Caicos Islands,South Atlantic Environmental Research Institute (SAERI),Central government,https://dataportal.gov.tc/api/3,0,active
datacatalog.tusla.ie,Tusla Data Catalogue,https://datacatalog.tusla.ie,ckan,Open data portal,federal,IE,Ireland,Ireland Child and Family Agency,Central government,https://datacatalog.tusla.ie/api/3,1492,active
veri.tuzla.bel.tr,Tuzla municipality Open Data Portal,https://veri.tuzla.bel.tr,ckan,Open data portal,local,TR,Turkey,Tuzla Municipality,Local government,https://veri.tuzla.bel.tr/api/3,0,active
data.sba.gov,U.S. Small Business Administration (SBA) | Open Data,https://data.sba.gov,ckan,Open data portal,federal,US,United States,U.S. Small Business Administration (SBA),Central government,https://data.sba.gov/api/3,41,active
data.bayanat.ae,UAE Open Data Portal,https://data.bayanat.ae,ckan,Open data portal,federal,AE,United Arab Emirates,Government of UAE,Central government,,0,active
data.sustain.ubc.ca,UBC Sustainability Data Portal,https://data.sustain.ubc.ca,ckan,Open data portal,state,CA,Canada,University of British Columbia,Academy,https://data.sustain.ubc.ca/api/3,0,active
data.ubdc.ac.uk,UBDC Data Catalogue,https://data.ubdc.ac.uk,ckan,Open data portal,state,GB,United Kingdom,University of Glasgow,Academy,https://data.ubdc.ac.uk/api/3,0,active
daten.rlp.de,Über Open Data Plattform Rheinland-Pfalz,https://daten.rlp.de,ckan,Open data portal,state,DE,Germany,Government of Rheinland-Pfalz,Regional government,https://daten.rlp.de/api/3,0,active
dados.ufop.br,UFOP Dados Abertos,https://dados.ufop.br,ckan,Open data portal,federal,BR,Brazil,Universidade Federal de Ouro Preto,Academy,http://dados.ufop.br/api/3,70,active
opendata.uixai.org,UIX AI Open Data,https://opendata.uixai.org/,ckan,Open data portal,federal,JP,Japan,UIX AI,Business,https://opendata.uixai.org/api/3/action/package_list,0,active
data.gov.uk,UK Open data portal,https://data.gov.uk,ckan,Open data portal,federal,GB,United Kingdom,Government of United Kingdom,Central government,,0,active
ulasav.csb.gov.tr,Ulusal Akıllı Şehir Açık Veri Platformu,https://ulasav.csb.gov.tr,ckan,Open data portal,federal,TR,Turkey,"MINISTRY OF ENVIRONMENT, URBANIZATION AND CLIMATE CHANGE of Turkey",Central government,https://ulasav.csb.gov.tr/api/3,0,active
datosabiertos.unc.edu.ar,UNCKAN - Universidad Nacional de Córdoba,https://datosabiertos.unc.edu.ar/,ckan,Open data portal,state,AR,Argentina,Universidad Nacional de Córdoba,Academy,,0,active
ugos.info,Understanding Gulf Ocean Systems Data Catalog,https://ugos.info/,ckan,Open data portal,federal,US,United States,"Gulf Research Program (GRP) / National Academies of Sciences, Engineering, and Medicine",Academy,,0,active
opendata.adico.fr,Une plateforme. Open data. Pour vous.,https://opendata.adico.fr,ckan,Open data portal,federal,FR,France,Adico,Business,,0,active
knowledgehub-uat.unhcr.org,UNHCR Open Data Portal,https://knowledgehub-uat.unhcr.org/,ckan,Open data portal,international,World,World,UNHCR,International,https://knowledgehub-uat.unhcr.org/api/3,0,active
linkeddatacatalog.dws.informatik.uni-mannheim.de,Uni Mannheim Open Data Portal,https://linkeddatacatalog.dws.informatik.uni-mannheim.de,ckan,Open data portal,federal,DE,Germany,Uni Mannheim,Academy,,0,active
dati.unibo.it,UniBo Data Catalog,https://dati.unibo.it,ckan,Open data portal,federal,IT,Italy,Università di Bologna,Academy,https://dati.unibo.it/api/3,34,active
data.unibuc.ro,UniBuc Data Portal,https://data.unibuc.ro,ckan,Open data portal,federal,RO,Romania,University of Bucharest,Academy,https://data.unibuc.ro/api/3,1,active
opendata.gov.mn,Unified Open Data Portal of Mongolia,https://opendata.gov.mn,ckan,Open data portal,federal,MN,Mongolia,The Government of Mongolia,Central government,https://opendata.gov.mn/api/3,0,active
dati.unionevallesavio.it,Unione dei Comuni Valle del Savio Data catalog,https://dati.unionevallesavio.it,ckan,Open data portal,local,IT,Italy,Unione dei Comuni Valle del Savio,Local government,,0,active
dados.unipampa.edu.br,UNIPAMPA - Portal de Dados Abertos,https://dados.unipampa.edu.br,ckan,Open data portal,state,BR,Brazil,Universidade Federal do Pampa (UNIPAMPA),Academy,https://dados.unipampa.edu.br/api/3,0,active
unitedagainstnucleariran.com,United Against Nuclear Iran (UANI),https://www.unitedagainstnucleariran.com,ckan,Open data portal,federal,US,United States,United Against Nuclear Iran (UANI),Civil society,,0,active
dados.univasf.edu.br,UNIVASF Dados - Repositório Institucional de Dados da Universidade Federal do Vale do São Francisco,https://www.dados.univasf.edu.br,ckan,Open data portal,federal,BR,Brazil,Universidade Federal do Vale do São Francisco,Academy,,0,active
opendata.unex.es,Universidad de Extremadura open data,https://opendata.unex.es,ckan,Open data portal,federal,ES,Spain,Universidad de Extremadura,Academy,https://opendata.unex.es/api/3,152,active
odata.udg.edu,Universitat de Girona Open Data Portal,https://odata.udg.edu,ckan,Open data portal,federal,ES,Spain,Universitat de Girona,Academy,https://odata.udg.edu/api/3,100,active
datenportal.prosper-ro.auf.uni-rostock.de,"Universität Rostock, Prosper-Ro project Open Data Portal",https://datenportal.prosper-ro.auf.uni-rostock.de,ckan,Open data portal,federal,DE,Germany,"Universität Rostock, Prosper-Ro project",Academy,https://datenportal.prosper-ro.auf.uni-rostock.de/api/3,0,active
